corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00164742,현대자동차,005380,20240314,[기재정정]사업보고서 (2021.12),2021.12,"47,065.2",-,-,-,-,47065.2,,,,
00164742,현대자동차,005380,20220516,분기보고서 (2022.03),2022.03,"44,702.41","-2,362.79",-5.02%,-,-,44702.41,-2362.7899999999936,-5.020248506327373,,
00164742,현대자동차,005380,20220816,반기보고서 (2022.06),2022.06,"51,070.68","+6,368.27",+14.25%,-,-,51070.68,6368.269999999997,14.245920969361592,,
00164742,현대자동차,005380,20221114,분기보고서 (2022.09),2022.09,"51,070.68",0,0.00%,-,-,51070.68,0.0,0.0,,
00164742,현대자동차,005380,20240314,[기재정정]사업보고서 (2022.12),2022.12,"45,422.53","-5,648.15",-11.06%,"-1,642.67",-3.49%,45422.53,-5648.1500000000015,-11.059476787855582,-1642.6699999999983,-3.490200827787832
00164742,현대자동차,005380,20230515,분기보고서 (2023.03),2023.03,"54,395.2","+8,972.67",+19.75%,"+9,692.79",+21.68%,54395.2,8972.669999999998,19.75378738260507,9692.789999999994,21.68292492507673
00164742,현대자동차,005380,20230814,반기보고서 (2023.06),2023.06,"67,533.69","+13,138.49",+24.15%,"+16,463.01",+32.24%,67533.69,13138.490000000005,24.153767244168623,16463.010000000002,32.23573682590481
00164742,현대자동차,005380,20231114,분기보고서 (2023.09),2023.09,"69,029.76","+1,496.07",+2.22%,"+17,959.08",+35.17%,69029.76,1496.0699999999924,2.2152943219895027,17959.079999999994,35.16514759545006
00164742,현대자동차,005380,20240313,사업보고서 (2023.12),2023.12,"70,972.83","+1,943.07",+2.81%,"+25,550.3",+56.25%,70972.83,1943.070000000007,2.814829430089283,25550.300000000003,56.25027932173749
00164742,현대자동차,005380,20240516,분기보고서 (2024.03),2024.03,"69,091.13","-1,881.7",-2.65%,"+14,695.93",+27.02%,69091.13,-1881.699999999997,-2.651296277744597,14695.930000000008,27.016961055387256
00164742,현대자동차,005380,20240814,반기보고서 (2024.06),2024.06,"80,421.87","+11,330.74",+16.40%,"+12,888.18",+19.08%,80421.87,11330.73999999999,16.399702827265948,12888.179999999993,19.08407492615907
00164742,현대자동차,005380,20241114,분기보고서 (2024.09),2024.09,"90,312.03","+9,890.16",+12.30%,"+21,282.27",+30.83%,90312.03,9890.160000000003,12.297848831418623,21282.270000000004,30.83057220537925
00164742,현대자동차,005380,20250312,사업보고서 (2024.12),2024.12,"91,288.03",+976,+1.08%,"+20,315.2",+28.62%,91288.03,976.0,1.0806976656376754,20315.199999999997,28.62391143202264
00164742,현대자동차,005380,20250515,분기보고서 (2025.03),2025.03,"112,923.83","+21,635.8",+23.70%,"+43,832.7",+63.44%,112923.83,21635.800000000003,23.70058812749054,43832.7,63.44186294246453
00164742,현대자동차,005380,20250814,반기보고서 (2025.06),2025.06,"121,854.84","+8,931.01",+7.91%,"+41,432.97",+51.52%,121854.84,8931.009999999995,7.908879817484049,41432.97,51.519530694822194
00164742,현대자동차,005380,20251114,분기보고서 (2025.09),2025.09,"119,223.35","-2,631.49",-2.16%,"+28,911.32",+32.01%,119223.35,-2631.4899999999907,-2.1595285012888987,28911.320000000007,32.01270085502453
00164742,현대자동차,005380,20260318,사업보고서 (2025.12),2025.12,"116,185.27","-3,038.08",-2.55%,"+24,897.24",+27.27%,116185.27,-3038.0800000000017,-2.548225662171044,24897.240000000005,27.27327996890721
